"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"VIBCAS08_SH_08","VIBCAS","08","SH","VIBCAS08_SH","08","WS2","warm","short","chill2",34,"VIB",2,5
"POPGRA06_SH_02","POPGRA","06","SH","POPGRA06_SH","02","WS2","warm","short","chill2",35,"POP",3,5
"ILEMUC04_HF_11","ILEMUC","04","HF","ILEMUC04_HF","11","WS2","warm","short","chill2",35,"ILE",3,5
"BETALL18_HF_03","BETALL","18","HF","BETALL18_HF","03","WS2","warm","short","chill2",36,"BET",4,5
"ACEPEN12_HF_12","ACEPEN","12","HF","ACEPEN12_HF","12","WS2","warm","short","chill2",36,"ACE",4,5
"POPGRA01_SH_09","POPGRA","01","SH","POPGRA01_SH","09","WS2","warm","short","chill2",37,"POP",5,5
"VIBLAN02_SH_04","VIBLAN","02","SH","VIBLAN02_SH","04","WS2","warm","short","chill2",37,"VIB",5,5
"BETPAP14_HF_08","BETPAP","14","HF","BETPAP14_HF","08","WS2","warm","short","chill2",38,"BET",6,5
"QUERUB20_HF_01","QUERUB","20","HF","QUERUB20_HF","01","WS2","warm","short","chill2",38,"QUE",6,5
"POPGRA05_SH_06","POPGRA","05","SH","POPGRA05_SH","06","WS2","warm","short","chill2",39,"POP",7,5
"ACERUB10_SH_09","ACERUB","10","SH","ACERUB10_SH","09","WS2","warm","short","chill2",39,"ACE",7,5
"VIBCAS03_HF_09","VIBCAS","03","HF","VIBCAS03_HF","09","WS2","warm","short","chill2",40,"VIB",8,5
"BETALL10_SH_02","BETALL","10","SH","BETALL10_SH","02","WS2","warm","short","chill2",40,"BET",8,5
"ACESAC02_SH_08","ACESAC","02","SH","ACESAC02_SH","08","WS2","warm","short","chill2",41,"ACE",1,6
"FAGGRA09_HF_01","FAGGRA","09","HF","FAGGRA09_HF","01","WS2","warm","short","chill2",41,"FAG",1,6
"BETPAP10_SH_07","BETPAP","10","SH","BETPAP10_SH","07","WS2","warm","short","chill2",42,"BET",2,6
"VIBCAS01_SH_06","VIBCAS","01","SH","VIBCAS01_SH","06","WS2","warm","short","chill2",42,"VIB",2,6
"ACESAC07_SH_10","ACESAC","07","SH","ACESAC07_SH","10","WS2","warm","short","chill2",43,"ACE",3,6
"VIBCAS02_HF_11","VIBCAS","02","HF","VIBCAS02_HF","11","WS2","warm","short","chill2",43,"VIB",3,6
"BETALL20_HF_03","BETALL","20","HF","BETALL20_HF","03","WS2","warm","short","chill2",44,"BET",4,6
"ACESAC10_SH_08","ACESAC","10","SH","ACESAC10_SH","08","WS2","warm","short","chill2",44,"ACE",4,6
"ACEPEN09_SH_05","ACEPEN","09","SH","ACEPEN09_SH","05","WS2","warm","short","chill2",45,"ACE",5,6
"ILEMUC05_HF_01","ILEMUC","05","HF","ILEMUC05_HF","01","WS2","warm","short","chill2",45,"ILE",5,6
"ACESAC99_HF_10","ACESAC","99","HF","ACESAC99_HF","10","WS2","warm","short","chill2",46,"ACE",6,6
"VIBLAN05_SH_04","VIBLAN","05","SH","VIBLAN05_SH","04","WS2","warm","short","chill2",46,"VIB",6,6
"POPGRA02_SH_09","POPGRA","02","SH","POPGRA02_SH","09","WS2","warm","short","chill2",47,"POP",7,6
"BETALL10_HF_11","BETALL","10","HF","BETALL10_HF","11","WS2","warm","short","chill2",47,"BET",7,6
"ACERUB13_HF_09","ACERUB","13","HF","ACERUB13_HF","09","WS2","warm","short","chill2",48,"ACE",8,6
"VIBCAS06_SH_07","VIBCAS","06","SH","VIBCAS06_SH","07","WS2","warm","short","chill2",48,"VIB",8,6
"QUERUB21_HF_04","QUERUB","21","HF","QUERUB21_HF","04","WS2","warm","short","chill2",49,"QUE",1,7
"ACEPEN11_SH_09","ACEPEN","11","SH","ACEPEN11_SH","09","WS2","warm","short","chill2",49,"ACE",1,7
"QUERUB06_SH_06","QUERUB","06","SH","QUERUB06_SH","06","WS2","warm","short","chill2",50,"QUE",2,7
"ILEMUC04_SH_04","ILEMUC","04","SH","ILEMUC04_SH","04","WS2","warm","short","chill2",50,"ILE",2,7
"BETPAP04_SH_06","BETPAP","04","SH","BETPAP04_SH","06","WS2","warm","short","chill2",51,"BET",3,7
"VIBCAS10_HF_12","VIBCAS","10","HF","VIBCAS10_HF","12","WS2","warm","short","chill2",51,"VIB",3,7
"BETALL03_SH_01","BETALL","03","SH","BETALL03_SH","01","WS2","warm","short","chill2",52,"BET",4,7
"ILEMUC03_SH_03","ILEMUC","03","SH","ILEMUC03_SH","03","WS2","warm","short","chill2",52,"ILE",4,7
"VIBLAN09_SH_08","VIBLAN","09","SH","VIBLAN09_SH","08","WS2","warm","short","chill2",53,"VIB",5,7
"ILEMUC08_HF_01","ILEMUC","08","HF","ILEMUC08_HF","01","WS2","warm","short","chill2",53,"ILE",5,7
"FAGGRA07_SH_03","FAGGRA","07","SH","FAGGRA07_SH","03","WS2","warm","short","chill2",54,"FAG",6,7
"QUERUB07_SH_01","QUERUB","07","SH","QUERUB07_SH","01","WS2","warm","short","chill2",54,"QUE",6,7
"ACESAC10_HF_10","ACESAC","10","HF","ACESAC10_HF","10","WS2","warm","short","chill2",55,"ACE",7,7
"POPGRA03_HF_05","POPGRA","03","HF","POPGRA03_HF","05","WS2","warm","short","chill2",55,"POP",7,7
"FAGGRA05_SH_05","FAGGRA","05","SH","FAGGRA05_SH","05","WS2","warm","short","chill2",56,"FAG",8,7
"POPGRA02_HF_09","POPGRA","02","HF","POPGRA02_HF","09","WS2","warm","short","chill2",56,"POP",8,7
"FAGGRA11_HF_06","FAGGRA","11","HF","FAGGRA11_HF","06","WS2","warm","short","chill2",57,"FAG",1,8
"BETALL02_SH_04","BETALL","02","SH","BETALL02_SH","04","WS2","warm","short","chill2",57,"BET",1,8
"ACESAC05_HF_03","ACESAC","05","HF","ACESAC05_HF","03","WS2","warm","short","chill2",58,"ACE",2,8
"BETPAP09_SH_06","BETPAP","09","SH","BETPAP09_SH","06","WS2","warm","short","chill2",58,"BET",2,8
"BETPAP13_HF_06","BETPAP","13","HF","BETPAP13_HF","06","WS2","warm","short","chill2",59,"BET",3,8
"QUERUB10_SH_04","QUERUB","10","SH","QUERUB10_SH","04","WS2","warm","short","chill2",59,"QUE",3,8
"VIBCAS08_HF_06","VIBCAS","08","HF","VIBCAS08_HF","06","WS2","warm","short","chill2",60,"VIB",4,8
"ACEPEN06_SH_11","ACEPEN","06","SH","ACEPEN06_SH","11","WS2","warm","short","chill2",60,"ACE",4,8
"FAGGRA08_SH_11","FAGGRA","08","SH","FAGGRA08_SH","11","WS2","warm","short","chill2",61,"FAG",5,8
"ACERUB06_SH_03","ACERUB","06","SH","ACERUB06_SH","03","WS2","warm","short","chill2",61,"ACE",5,8
"ACERUB14_HF_12","ACERUB","14","HF","ACERUB14_HF","12","WS2","warm","short","chill2",62,"ACE",6,8
"FAGGRA13_HF_12","FAGGRA","13","HF","FAGGRA13_HF","12","WS2","warm","short","chill2",62,"FAG",6,8
"FAGGRA02_SH_05","FAGGRA","02","SH","FAGGRA02_SH","05","WS2","warm","short","chill2",63,"FAG",7,8
"POPGRA05_HF_12","POPGRA","05","HF","POPGRA05_HF","12","WS2","warm","short","chill2",63,"POP",7,8
"ACERUB08_SH_02","ACERUB","08","SH","ACERUB08_SH","02","WS2","warm","short","chill2",64,"ACE",8,8
"ILEMUC07_SH_02","ILEMUC","07","SH","ILEMUC07_SH","02","WS2","warm","short","chill2",64,"ILE",8,8
"QUERUB17_HF_05","QUERUB","17","HF","QUERUB17_HF","05","WS2","warm","short","chill2",65,"QUE",1,9
"ACEPEN11_HF_11","ACEPEN","11","HF","ACEPEN11_HF","11","WS2","warm","short","chill2",65,"ACE",1,9
