"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"POPGRA02_SH_12","POPGRA","02","SH","POPGRA02_SH","12","CL1","cool","long","chill1",33,"POP",1,5
"ACERUB10_HF_08","ACERUB","10","HF","ACERUB10_HF","08","CL1","cool","long","chill1",34,"ACE",2,5
"BETALL16_HF_05","BETALL","16","HF","BETALL16_HF","05","CL1","cool","long","chill1",34,"BET",2,5
"ILEMUC04_SH_02","ILEMUC","04","SH","ILEMUC04_SH","02","CL1","cool","long","chill1",35,"ILE",3,5
"POPGRA08_SH_04","POPGRA","08","SH","POPGRA08_SH","04","CL1","cool","long","chill1",35,"POP",3,5
"BETPAP04_SH_03","BETPAP","04","SH","BETPAP04_SH","03","CL1","cool","long","chill1",36,"BET",4,5
"FAGGRA10_HF_01","FAGGRA","10","HF","FAGGRA10_HF","01","CL1","cool","long","chill1",36,"FAG",4,5
"VIBCAS07_SH_06","VIBCAS","07","SH","VIBCAS07_SH","06","CL1","cool","long","chill1",37,"VIB",5,5
"BETPAP14_HF_07","BETPAP","14","HF","BETPAP14_HF","07","CL1","cool","long","chill1",37,"BET",5,5
"ACERUB14_HF_07","ACERUB","14","HF","ACERUB14_HF","07","CL1","cool","long","chill1",38,"ACE",6,5
"QUERUB15_HF_02","QUERUB","15","HF","QUERUB15_HF","02","CL1","cool","long","chill1",38,"QUE",6,5
"BETALL18_HF_10","BETALL","18","HF","BETALL18_HF","10","CL1","cool","long","chill1",39,"BET",7,5
"ACESAC07_SH_05","ACESAC","07","SH","ACESAC07_SH","05","CL1","cool","long","chill1",39,"ACE",7,5
"BETPAP07_HF_02","BETPAP","07","HF","BETPAP07_HF","02","CL1","cool","long","chill1",40,"BET",8,5
"FAGGRA02_SH_07","FAGGRA","02","SH","FAGGRA02_SH","07","CL1","cool","long","chill1",40,"FAG",8,5
"ACESAC10_SH_03","ACESAC","10","SH","ACESAC10_SH","03","CL1","cool","long","chill1",41,"ACE",1,6
"VIBLAN10_HF_10","VIBLAN","10","HF","VIBLAN10_HF","10","CL1","cool","long","chill1",41,"VIB",1,6
"VIBCAS06_SH_10","VIBCAS","06","SH","VIBCAS06_SH","10","CL1","cool","long","chill1",42,"VIB",2,6
"ACERUB06_SH_12","ACERUB","06","SH","ACERUB06_SH","12","CL1","cool","long","chill1",42,"ACE",2,6
"ACEPEN08_SH_09","ACEPEN","08","SH","ACEPEN08_SH","09","CL1","cool","long","chill1",43,"ACE",3,6
"POPGRA07_HF_11","POPGRA","07","HF","POPGRA07_HF","11","CL1","cool","long","chill1",43,"POP",3,6
"ACERUB08_SH_11","ACERUB","08","SH","ACERUB08_SH","11","CL1","cool","long","chill1",44,"ACE",4,6
"VIBLAN07_SH_11","VIBLAN","07","SH","VIBLAN07_SH","11","CL1","cool","long","chill1",44,"VIB",4,6
"ACEPEN04_SH_10","ACEPEN","04","SH","ACEPEN04_SH","10","CL1","cool","long","chill1",45,"ACE",5,6
"VIBLAN06_SH_05","VIBLAN","06","SH","VIBLAN06_SH","05","CL1","cool","long","chill1",45,"VIB",5,6
"VIBLAN04_SH_01","VIBLAN","04","SH","VIBLAN04_SH","01","CL1","cool","long","chill1",46,"VIB",6,6
"ACESAC09_SH_04","ACESAC","09","SH","ACESAC09_SH","04","CL1","cool","long","chill1",46,"ACE",6,6
"QUERUB06_SH_08","QUERUB","06","SH","QUERUB06_SH","08","CL1","cool","long","chill1",47,"QUE",7,6
"ACESAC10_HF_05","ACESAC","10","HF","ACESAC10_HF","05","CL1","cool","long","chill1",47,"ACE",7,6
"ACERUB09_SH_01","ACERUB","09","SH","ACERUB09_SH","01","CL1","cool","long","chill1",48,"ACE",8,6
"FAGGRA11_HF_05","FAGGRA","11","HF","FAGGRA11_HF","05","CL1","cool","long","chill1",48,"FAG",8,6
"BETALL02_SH_05","BETALL","02","SH","BETALL02_SH","05","CL1","cool","long","chill1",49,"BET",1,7
"ACESAC03_SH_04","ACESAC","03","SH","ACESAC03_SH","04","CL1","cool","long","chill1",49,"ACE",1,7
"QUERUB21_HF_08","QUERUB","21","HF","QUERUB21_HF","08","CL1","cool","long","chill1",50,"QUE",2,7
"VIBCAS08_SH_03","VIBCAS","08","SH","VIBCAS08_SH","03","CL1","cool","long","chill1",50,"VIB",2,7
"FAGGRA13_HF_11","FAGGRA","13","HF","FAGGRA13_HF","11","CL1","cool","long","chill1",51,"FAG",3,7
"VIBLAN09_SH_07","VIBLAN","09","SH","VIBLAN09_SH","07","CL1","cool","long","chill1",51,"VIB",3,7
"QUERUB04_SH_06","QUERUB","04","SH","QUERUB04_SH","06","CL1","cool","long","chill1",52,"QUE",4,7
"ACEPEN12_HF_08","ACEPEN","12","HF","ACEPEN12_HF","08","CL1","cool","long","chill1",52,"ACE",4,7
"BETPAP07_SH_06","BETPAP","07","SH","BETPAP07_SH","06","CL1","cool","long","chill1",53,"BET",5,7
"ACESAC05_HF_05","ACESAC","05","HF","ACESAC05_HF","05","CL1","cool","long","chill1",53,"ACE",5,7
"FAGGRA09_HF_08","FAGGRA","09","HF","FAGGRA09_HF","08","CL1","cool","long","chill1",54,"FAG",6,7
"QUERUB05_SH_01","QUERUB","05","SH","QUERUB05_SH","01","CL1","cool","long","chill1",54,"QUE",6,7
"POPGRA02_HF_06","POPGRA","02","HF","POPGRA02_HF","06","CL1","cool","long","chill1",55,"POP",7,7
"ILEMUC07_HF_08","ILEMUC","07","HF","ILEMUC07_HF","08","CL1","cool","long","chill1",55,"ILE",7,7
"VIBCAS04_HF_06","VIBCAS","04","HF","VIBCAS04_HF","06","CL1","cool","long","chill1",56,"VIB",8,7
"ACEPEN11_SH_06","ACEPEN","11","SH","ACEPEN11_SH","06","CL1","cool","long","chill1",56,"ACE",8,7
"ACERUB99_HF_11","ACERUB","99","HF","ACERUB99_HF","11","CL1","cool","long","chill1",57,"ACE",1,8
"ILEMUC05_HF_08","ILEMUC","05","HF","ILEMUC05_HF","08","CL1","cool","long","chill1",57,"ILE",1,8
"QUERUB10_SH_09","QUERUB","10","SH","QUERUB10_SH","09","CL1","cool","long","chill1",58,"QUE",2,8
"ACEPEN03_HF_10","ACEPEN","03","HF","ACEPEN03_HF","10","CL1","cool","long","chill1",58,"ACE",2,8
"ACESAC99_HF_06","ACESAC","99","HF","ACESAC99_HF","06","CL1","cool","long","chill1",59,"ACE",3,8
"QUERUB20_HF_03","QUERUB","20","HF","QUERUB20_HF","03","CL1","cool","long","chill1",59,"QUE",3,8
"ILEMUC05_SH_02","ILEMUC","05","SH","ILEMUC05_SH","02","CL1","cool","long","chill1",60,"ILE",4,8
"BETALL08_SH_11","BETALL","08","SH","BETALL08_SH","11","CL1","cool","long","chill1",60,"BET",4,8
"VIBCAS02_HF_07","VIBCAS","02","HF","VIBCAS02_HF","07","CL1","cool","long","chill1",61,"VIB",5,8
"POPGRA06_SH_12","POPGRA","06","SH","POPGRA06_SH","12","CL1","cool","long","chill1",61,"POP",5,8
"BETALL03_SH_07","BETALL","03","SH","BETALL03_SH","07","CL1","cool","long","chill1",62,"BET",6,8
"FAGGRA05_SH_11","FAGGRA","05","SH","FAGGRA05_SH","11","CL1","cool","long","chill1",62,"FAG",6,8
"VIBCAS10_HF_05","VIBCAS","10","HF","VIBCAS10_HF","05","CL1","cool","long","chill1",63,"VIB",7,8
"ACESAC99_SH_08","ACESAC","99","SH","ACESAC99_SH","08","CL1","cool","long","chill1",63,"ACE",7,8
"VIBCAS03_HF_04","VIBCAS","03","HF","VIBCAS03_HF","04","CL1","cool","long","chill1",64,"VIB",8,8
"ACESAC07_HF_12","ACESAC","07","HF","ACESAC07_HF","12","CL1","cool","long","chill1",64,"ACE",8,8
"POPGRA05_HF_06","POPGRA","05","HF","POPGRA05_HF","06","CL1","cool","long","chill1",65,"POP",1,9
"BETPAP06_HF_05","BETPAP","06","HF","BETPAP06_HF","05","CL1","cool","long","chill1",65,"BET",1,9
