"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"CORCOR01_HF_04","CORCOR","01","HF","CORCOR01_HF","04","CS0","cool","short","chill0",115,"COR",3,15
"VIBCAS01_SH_08","VIBCAS","01","SH","VIBCAS01_SH","08","CS0","cool","short","chill0",116,"VIB",4,15
"RHAFRA02_HF_04","RHAFRA","02","HF","RHAFRA02_HF","04","CS0","cool","short","chill0",116,"RHA",4,15
"QUERUB17_HF_09","QUERUB","17","HF","QUERUB17_HF","09","CS0","cool","short","chill0",117,"QUE",5,15
"LONCAN01_SH_04","LONCAN","01","SH","LONCAN01_SH","04","CS0","cool","short","chill0",117,"LON",5,15
"KALANG04_SH_01","KALANG","04","SH","KALANG04_SH","01","CS0","cool","short","chill0",118,"KAL",6,15
"VIBCAS10_HF_01","VIBCAS","10","HF","VIBCAS10_HF","01","CS0","cool","short","chill0",118,"VIB",6,15
"ALNINC01_SH_02","ALNINC","01","SH","ALNINC01_SH","02","CS0","cool","short","chill0",119,"ALN",7,15
"ACEPEN02_HF_09","ACEPEN","02","HF","ACEPEN02_HF","09","CS0","cool","short","chill0",119,"ACE",7,15
"LONCAN99_SH_01","LONCAN","99","SH","LONCAN99_SH","01","CS0","cool","short","chill0",120,"LON",8,15
"LYOLIG06_HF_04","LYOLIG","06","HF","LYOLIG06_HF","04","CS0","cool","short","chill0",120,"LYO",8,15
"ACEPEN11_SH_10","ACEPEN","11","SH","ACEPEN11_SH","10","CS0","cool","short","chill0",121,"ACE",1,16
"FAGGRA08_SH_02","FAGGRA","08","SH","FAGGRA08_SH","02","CS0","cool","short","chill0",121,"FAG",1,16
"BETPAP07_HF_10","BETPAP","07","HF","BETPAP07_HF","10","CS0","cool","short","chill0",122,"BET",2,16
"SPIALB07_SH_03","SPIALB","07","SH","SPIALB07_SH","03","CS0","cool","short","chill0",122,"SPI",2,16
"BETALL19_HF_07","BETALL","19","HF","BETALL19_HF","07","CS0","cool","short","chill0",123,"BET",3,16
"ALNINC08_HF_03","ALNINC","08","HF","ALNINC08_HF","03","CS0","cool","short","chill0",123,"ALN",3,16
"VACMYR07_HF_01","VACMYR","07","HF","VACMYR07_HF","01","CS0","cool","short","chill0",124,"VAC",4,16
"QUEVEL02_HF_04","QUEVEL","02","HF","QUEVEL02_HF","04","CS0","cool","short","chill0",124,"QUE",4,16
"ACESAC99_SH_04","ACESAC","99","SH","ACESAC99_SH","04","CS0","cool","short","chill0",125,"ACE",5,16
"FRANIG02_SH_01","FRANIG","02","SH","FRANIG02_SH","01","CS0","cool","short","chill0",125,"FRA",5,16
"BETALL03_SH_02","BETALL","03","SH","BETALL03_SH","02","CS0","cool","short","chill0",126,"BET",6,16
"QUERUB16_HF_10","QUERUB","16","HF","QUERUB16_HF","10","CS0","cool","short","chill0",126,"QUE",6,16
"QUEALB12_HF_02","QUEALB","12","HF","QUEALB12_HF","02","CS0","cool","short","chill0",127,"QUE",7,16
"ACERUB10_SH_01","ACERUB","10","SH","ACERUB10_SH","01","CS0","cool","short","chill0",127,"ACE",7,16
"ACEPEN03_HF_05","ACEPEN","03","HF","ACEPEN03_HF","05","CS0","cool","short","chill0",128,"ACE",8,16
"KALANG03_SH_04","KALANG","03","SH","KALANG03_SH","04","CS0","cool","short","chill0",128,"KAL",8,16
"FAGGRA06_SH_01","FAGGRA","06","SH","FAGGRA06_SH","01","CS0","cool","short","chill0",129,"FAG",1,17
"QUERUB05_SH_08","QUERUB","05","SH","QUERUB05_SH","08","CS0","cool","short","chill0",129,"QUE",1,17
"VIBLAN11_HF_08","VIBLAN","11","HF","VIBLAN11_HF","08","CS0","cool","short","chill0",130,"VIB",2,17
"VACMYR07_SH_04","VACMYR","07","SH","VACMYR07_SH","04","CS0","cool","short","chill0",130,"VAC",2,17
"SPIALB08_HF_01","SPIALB","08","HF","SPIALB08_HF","01","CS0","cool","short","chill0",131,"SPI",3,17
"VACMYR05_SH_01","VACMYR","05","SH","VACMYR05_SH","01","CS0","cool","short","chill0",131,"VAC",3,17
"ALNINC02_HF_01","ALNINC","02","HF","ALNINC02_HF","01","CS0","cool","short","chill0",132,"ALN",4,17
"FRANIG04_HF_04","FRANIG","04","HF","FRANIG04_HF","04","CS0","cool","short","chill0",132,"FRA",4,17
"CORCOR09_HF_02","CORCOR","09","HF","CORCOR09_HF","02","CS0","cool","short","chill0",133,"COR",5,17
"ACEPEN09_SH_12","ACEPEN","09","SH","ACEPEN09_SH","12","CS0","cool","short","chill0",133,"ACE",5,17
"KALANG11_HF_04","KALANG","11","HF","KALANG11_HF","04","CS0","cool","short","chill0",134,"KAL",6,17
"BETPAP09_HF_10","BETPAP","09","HF","BETPAP09_HF","10","CS0","cool","short","chill0",134,"BET",6,17
"RHAFRA17_HF_03","RHAFRA","17","HF","RHAFRA17_HF","03","CS0","cool","short","chill0",135,"RHA",7,17
"VIBLAN09_HF_11","VIBLAN","09","HF","VIBLAN09_HF","11","CS0","cool","short","chill0",135,"VIB",7,17
"QUERUB07_SH_05","QUERUB","07","SH","QUERUB07_SH","05","CS0","cool","short","chill0",136,"QUE",8,17
"RHOPRI07_HF_01","RHOPRI","07","HF","RHOPRI07_HF","01","CS0","cool","short","chill0",136,"RHO",8,17
"FAGGRA10_HF_06","FAGGRA","10","HF","FAGGRA10_HF","06","CS0","cool","short","chill0",137,"FAG",1,18
"BETLEN04_HF_04","BETLEN","04","HF","BETLEN04_HF","04","CS0","cool","short","chill0",137,"BET",1,18
"KALANG12_HF_02","KALANG","12","HF","KALANG12_HF","02","CS0","cool","short","chill0",138,"KAL",2,18
"ACESAC99_SH_10","ACESAC","99","SH","ACESAC99_SH","10","CL0","cool","long","chill0",1,"ACE",1,1
"LYOLIG33_HF_01","LYOLIG","33","HF","LYOLIG33_HF","01","CL0","cool","long","chill0",1,"LYO",1,1
"FAGGRA02_SH_10","FAGGRA","02","SH","FAGGRA02_SH","10","CL0","cool","long","chill0",2,"FAG",2,1
"ACESAC02_HF_06","ACESAC","02","HF","ACESAC02_HF","06","CL0","cool","long","chill0",2,"ACE",2,1
"ALNINC05_SH_01","ALNINC","05","SH","ALNINC05_SH","01","CL0","cool","long","chill0",3,"ALN",3,1
"VACMYR07_HF_02","VACMYR","07","HF","VACMYR07_HF","02","CL0","cool","long","chill0",3,"VAC",3,1
"FRANIG08_SH_04","FRANIG","08","SH","FRANIG08_SH","04","CL0","cool","long","chill0",4,"FRA",4,1
"LYOLIG08_HF_03","LYOLIG","08","HF","LYOLIG08_HF","03","CL0","cool","long","chill0",4,"LYO",4,1
"LYOLIG05_HF_02","LYOLIG","05","HF","LYOLIG05_HF","02","CL0","cool","long","chill0",5,"LYO",5,1
"POPGRA01_SH_07","POPGRA","01","SH","POPGRA01_SH","07","CL0","cool","long","chill0",5,"POP",5,1
"VIBCAS01_SH_03","VIBCAS","01","SH","VIBCAS01_SH","03","CL0","cool","long","chill0",6,"VIB",6,1
"KALANG03_SH_02","KALANG","03","SH","KALANG03_SH","02","CL0","cool","long","chill0",6,"KAL",6,1
"FRANIG09_SH_04","FRANIG","09","SH","FRANIG09_SH","04","CL0","cool","long","chill0",7,"FRA",7,1
"QUERUB06_SH_11","QUERUB","06","SH","QUERUB06_SH","11","CL0","cool","long","chill0",7,"QUE",7,1
"SPIALB03_SH_03","SPIALB","03","SH","SPIALB03_SH","03","CL0","cool","long","chill0",8,"SPI",8,1
"VIBCAS05_SH_05","VIBCAS","05","SH","VIBCAS05_SH","05","CL0","cool","long","chill0",8,"VIB",8,1
"BETALL19_HF_03","BETALL","19","HF","BETALL19_HF","03","CL0","cool","long","chill0",9,"BET",1,2
"CORCOR09_SH_01","CORCOR","09","SH","CORCOR09_SH","01","CL0","cool","long","chill0",9,"COR",1,2
"VIBCAS04_SH_04","VIBCAS","04","SH","VIBCAS04_SH","04","CL0","cool","long","chill0",10,"VIB",2,2
"VACMYR10_HF_04","VACMYR","10","HF","VACMYR10_HF","04","CL0","cool","long","chill0",10,"VAC",2,2
"VACMYR07_SH_02","VACMYR","07","SH","VACMYR07_SH","02","CL0","cool","long","chill0",11,"VAC",3,2
"PRUPEN12_HF_03","PRUPEN","12","HF","PRUPEN12_HF","03","CL0","cool","long","chill0",11,"PRU",3,2
"SPIALB99_SH_01","SPIALB","99","SH","SPIALB99_SH","01","CL0","cool","long","chill0",12,"SPI",4,2
"BETALL20_HF_01","BETALL","20","HF","BETALL20_HF","01","CL0","cool","long","chill0",12,"BET",4,2
"VACMYR03_HF_03","VACMYR","03","HF","VACMYR03_HF","03","CL0","cool","long","chill0",13,"VAC",5,2
"ILEMUC08_HF_06","ILEMUC","08","HF","ILEMUC08_HF","06","CL0","cool","long","chill0",13,"ILE",5,2
"ALNINC07_HF_04","ALNINC","07","HF","ALNINC07_HF","04","CL0","cool","long","chill0",14,"ALN",6,2
"POPGRA08_SH_06","POPGRA","08","SH","POPGRA08_SH","06","CL0","cool","long","chill0",14,"POP",6,2
"QUEVEL05_HF_04","QUEVEL","05","HF","QUEVEL05_HF","04","CL0","cool","long","chill0",15,"QUE",7,2
"PRUPEN07_HF_03","PRUPEN","07","HF","PRUPEN07_HF","03","CL0","cool","long","chill0",15,"PRU",7,2
"FRANIG01_HF_04","FRANIG","01","HF","FRANIG01_HF","04","CL0","cool","long","chill0",16,"FRA",8,2
"ILEMUC07_SH_10","ILEMUC","07","SH","ILEMUC07_SH","10","CL0","cool","long","chill0",16,"ILE",8,2
"FAGGRA06_SH_09","FAGGRA","06","SH","FAGGRA06_SH","09","CL0","cool","long","chill0",17,"FAG",1,3
"BETLEN08_HF_03","BETLEN","08","HF","BETLEN08_HF","03","CL0","cool","long","chill0",17,"BET",1,3
"POPGRA02_SH_10","POPGRA","02","SH","POPGRA02_SH","10","CL0","cool","long","chill0",18,"POP",2,3
"PRUPEN06_SH_02","PRUPEN","06","SH","PRUPEN06_SH","02","CL0","cool","long","chill0",18,"PRU",2,3
"VIBCAS02_HF_09","VIBCAS","02","HF","VIBCAS02_HF","09","CL0","cool","long","chill0",19,"VIB",3,3
"SPIALB99_SH_04","SPIALB","99","SH","SPIALB99_SH","04","CL0","cool","long","chill0",19,"SPI",3,3
"QUEALB11_HF_04","QUEALB","11","HF","QUEALB11_HF","04","CL0","cool","long","chill0",20,"QUE",4,3
"RHOPRI05_HF_02","RHOPRI","05","HF","RHOPRI05_HF","02","CL0","cool","long","chill0",20,"RHO",4,3
"QUEVEL06_HF_02","QUEVEL","06","HF","QUEVEL06_HF","02","CL0","cool","long","chill0",21,"QUE",5,3
"KALANG07_SH_03","KALANG","07","SH","KALANG07_SH","03","CL0","cool","long","chill0",21,"KAL",5,3
"FAGGRA08_SH_12","FAGGRA","08","SH","FAGGRA08_SH","12","CL0","cool","long","chill0",22,"FAG",6,3
"CORCOR07_SH_01","CORCOR","07","SH","CORCOR07_SH","01","CL0","cool","long","chill0",22,"COR",6,3
"ACERUB11_HF_05","ACERUB","11","HF","ACERUB11_HF","05","CL0","cool","long","chill0",23,"ACE",7,3
"BETPAP04_SH_05","BETPAP","04","SH","BETPAP04_SH","05","CL0","cool","long","chill0",23,"BET",7,3
"BETALL08_SH_03","BETALL","08","SH","BETALL08_SH","03","CL0","cool","long","chill0",24,"BET",8,3
"FRANIG03_HF_01","FRANIG","03","HF","FRANIG03_HF","01","CL0","cool","long","chill0",24,"FRA",8,3
"SPIALB06_SH_02","SPIALB","06","SH","SPIALB06_SH","02","CL0","cool","long","chill0",25,"SPI",1,4
"BETPAP07_HF_04","BETPAP","07","HF","BETPAP07_HF","04","CL0","cool","long","chill0",25,"BET",1,4
"QUEALB12_HF_04","QUEALB","12","HF","QUEALB12_HF","04","CL0","cool","long","chill0",26,"QUE",2,4
"ILEMUC04_HF_04","ILEMUC","04","HF","ILEMUC04_HF","04","CL0","cool","long","chill0",26,"ILE",2,4
"FRANIG02_SH_04","FRANIG","02","SH","FRANIG02_SH","04","CL0","cool","long","chill0",27,"FRA",3,4
"FAGGRA13_HF_03","FAGGRA","13","HF","FAGGRA13_HF","03","CL0","cool","long","chill0",27,"FAG",3,4
"VACMYR04_SH_04","VACMYR","04","SH","VACMYR04_SH","04","CL0","cool","long","chill0",28,"VAC",4,4
"ALNINC08_HF_04","ALNINC","08","HF","ALNINC08_HF","04","CL0","cool","long","chill0",28,"ALN",4,4
"PRUPEN08_HF_01","PRUPEN","08","HF","PRUPEN08_HF","01","CL0","cool","long","chill0",29,"PRU",5,4
"ACERUB13_HF_07","ACERUB","13","HF","ACERUB13_HF","07","CL0","cool","long","chill0",29,"ACE",5,4
"HAMVIR11_HF_04","HAMVIR","11","HF","HAMVIR11_HF","04","CL0","cool","long","chill0",30,"HAM",6,4
"CORCOR05_SH_02","CORCOR","05","SH","CORCOR05_SH","02","CL0","cool","long","chill0",30,"COR",6,4
"BETALL16_HF_10","BETALL","16","HF","BETALL16_HF","10","CL0","cool","long","chill0",31,"BET",7,4
"VIBLAN09_HF_02","VIBLAN","09","HF","VIBLAN09_HF","02","CL0","cool","long","chill0",31,"VIB",7,4
"BETLEN05_HF_01","BETLEN","05","HF","BETLEN05_HF","01","CL0","cool","long","chill0",32,"BET",8,4
"QUERUB04_SH_09","QUERUB","04","SH","QUERUB04_SH","09","CL0","cool","long","chill0",32,"QUE",8,4
"PRUPEN02_SH_04","PRUPEN","02","SH","PRUPEN02_SH","04","CL0","cool","long","chill0",33,"PRU",1,5
"LYOLIG06_HF_01","LYOLIG","06","HF","LYOLIG06_HF","01","CL0","cool","long","chill0",33,"LYO",1,5
"VIBCAS03_HF_06","VIBCAS","03","HF","VIBCAS03_HF","06","CL0","cool","long","chill0",34,"VIB",2,5
"CORCOR08_HF_03","CORCOR","08","HF","CORCOR08_HF","03","CL0","cool","long","chill0",34,"COR",2,5
"QUEALB16_HF_04","QUEALB","16","HF","QUEALB16_HF","04","CL0","cool","long","chill0",35,"QUE",3,5
"ILEMUC06_SH_08","ILEMUC","06","SH","ILEMUC06_SH","08","CL0","cool","long","chill0",35,"ILE",3,5
"VIBLAN10_HF_11","VIBLAN","10","HF","VIBLAN10_HF","11","CL0","cool","long","chill0",36,"VIB",4,5
"RHAFRA18_HF_04","RHAFRA","18","HF","RHAFRA18_HF","04","CL0","cool","long","chill0",36,"RHA",4,5
"ACERUB99_HF_06","ACERUB","99","HF","ACERUB99_HF","06","CL0","cool","long","chill0",37,"ACE",5,5
"BETPAP15_HF_10","BETPAP","15","HF","BETPAP15_HF","10","CL0","cool","long","chill0",37,"BET",5,5
"VACMYR02_SH_02","VACMYR","02","SH","VACMYR02_SH","02","CL0","cool","long","chill0",38,"VAC",6,5
"BETPAP10_SH_02","BETPAP","10","SH","BETPAP10_SH","02","CL0","cool","long","chill0",38,"BET",6,5
"QUEVEL02_HF_03","QUEVEL","02","HF","QUEVEL02_HF","03","CL0","cool","long","chill0",39,"QUE",7,5
"CORCOR11_SH_04","CORCOR","11","SH","CORCOR11_SH","04","CL0","cool","long","chill0",39,"COR",7,5
"BETALL10_HF_07","BETALL","10","HF","BETALL10_HF","07","CL0","cool","long","chill0",40,"BET",8,5
"ILEMUC01_SH_02","ILEMUC","01","SH","ILEMUC01_SH","02","CL0","cool","long","chill0",40,"ILE",8,5
"QUERUB05_SH_03","QUERUB","05","SH","QUERUB05_SH","03","CL0","cool","long","chill0",41,"QUE",1,6
"FRANIG04_HF_01","FRANIG","04","HF","FRANIG04_HF","01","CL0","cool","long","chill0",41,"FRA",1,6
"ACESAC07_SH_06","ACESAC","07","SH","ACESAC07_SH","06","CL0","cool","long","chill0",42,"ACE",2,6
"ALNINC05_HF_01","ALNINC","05","HF","ALNINC05_HF","01","CL0","cool","long","chill0",42,"ALN",2,6
"FAGGRA05_SH_03","FAGGRA","05","SH","FAGGRA05_SH","03","CL0","cool","long","chill0",43,"FAG",3,6
"BETPAP13_HF_03","BETPAP","13","HF","BETPAP13_HF","03","CL0","cool","long","chill0",43,"BET",3,6
"FRANIG06_SH_03","FRANIG","06","SH","FRANIG06_SH","03","CL0","cool","long","chill0",44,"FRA",4,6
"VACMYR05_SH_04","VACMYR","05","SH","VACMYR05_SH","04","CL0","cool","long","chill0",44,"VAC",4,6
"ACESAC02_SH_09","ACESAC","02","SH","ACESAC02_SH","09","CL0","cool","long","chill0",45,"ACE",5,6
"BETPAP06_HF_11","BETPAP","06","HF","BETPAP06_HF","11","CL0","cool","long","chill0",45,"BET",5,6
"SPIALB03_HF_03","SPIALB","03","HF","SPIALB03_HF","03","CL0","cool","long","chill0",46,"SPI",6,6
"KALANG12_HF_03","KALANG","12","HF","KALANG12_HF","03","CL0","cool","long","chill0",46,"KAL",6,6
"SPIALB04_HF_02","SPIALB","04","HF","SPIALB04_HF","02","CL0","cool","long","chill0",47,"SPI",7,6
"QUEALB08_HF_04","QUEALB","08","HF","QUEALB08_HF","04","CL0","cool","long","chill0",47,"QUE",7,6
"VIBCAS07_HF_07","VIBCAS","07","HF","VIBCAS07_HF","07","CL0","cool","long","chill0",48,"VIB",8,6
"POPGRA05_SH_03","POPGRA","05","SH","POPGRA05_SH","03","CL0","cool","long","chill0",48,"POP",8,6
"ACEPEN07_SH_05","ACEPEN","07","SH","ACEPEN07_SH","05","CL0","cool","long","chill0",49,"ACE",1,7
"ILEMUC05_HF_09","ILEMUC","05","HF","ILEMUC05_HF","09","CL0","cool","long","chill0",49,"ILE",1,7
"FAGGRA09_HF_11","FAGGRA","09","HF","FAGGRA09_HF","11","CL0","cool","long","chill0",50,"FAG",2,7
"BETALL17_HF_07","BETALL","17","HF","BETALL17_HF","07","CL0","cool","long","chill0",50,"BET",2,7
"SPIALB08_HF_03","SPIALB","08","HF","SPIALB08_HF","03","CL0","cool","long","chill0",51,"SPI",3,7
"VACMYR08_SH_01","VACMYR","08","SH","VACMYR08_SH","01","CL0","cool","long","chill0",51,"VAC",3,7
"LONCAN99_SH_02","LONCAN","99","SH","LONCAN99_SH","02","CL0","cool","long","chill0",52,"LON",4,7
"ACERUB05_SH_07","ACERUB","05","SH","ACERUB05_SH","07","CL0","cool","long","chill0",52,"ACE",4,7
"AROMEL11_HF_01","AROMEL","11","HF","AROMEL11_HF","01","CL0","cool","long","chill0",53,"ARO",5,7
"ACESAC10_HF_12","ACESAC","10","HF","ACESAC10_HF","12","CL0","cool","long","chill0",53,"ACE",5,7
"FAGGRA04_SH_05","FAGGRA","04","SH","FAGGRA04_SH","05","CL0","cool","long","chill0",54,"FAG",6,7
"KALANG13_HF_02","KALANG","13","HF","KALANG13_HF","02","CL0","cool","long","chill0",54,"KAL",6,7
"VACMYR05_HF_03","VACMYR","05","HF","VACMYR05_HF","03","CL0","cool","long","chill0",55,"VAC",7,7
"BETLEN10_HF_03","BETLEN","10","HF","BETLEN10_HF","03","CL0","cool","long","chill0",55,"BET",7,7
"RHAFRA16_HF_04","RHAFRA","16","HF","RHAFRA16_HF","04","CL0","cool","long","chill0",56,"RHA",8,7
"FAGGRA03_HF_10","FAGGRA","03","HF","FAGGRA03_HF","10","CL0","cool","long","chill0",56,"FAG",8,7
"BETPAP14_HF_05","BETPAP","14","HF","BETPAP14_HF","05","CL0","cool","long","chill0",57,"BET",1,8
"ALNINC06_SH_02","ALNINC","06","SH","ALNINC06_SH","02","CL0","cool","long","chill0",57,"ALN",1,8
"BETLEN04_HF_03","BETLEN","04","HF","BETLEN04_HF","03","CL0","cool","long","chill0",58,"BET",2,8
"KALANG09_HF_02","KALANG","09","HF","KALANG09_HF","02","CL0","cool","long","chill0",58,"KAL",2,8
"NYSSYL08_HF_04","NYSSYL","08","HF","NYSSYL08_HF","04","CL0","cool","long","chill0",59,"NYS",3,8
"SPIALB05_HF_01","SPIALB","05","HF","SPIALB05_HF","01","CL0","cool","long","chill0",59,"SPI",3,8
"ACEPEN02_HF_01","ACEPEN","02","HF","ACEPEN02_HF","01","CL0","cool","long","chill0",60,"ACE",4,8
"POPGRA05_HF_01","POPGRA","05","HF","POPGRA05_HF","01","CL0","cool","long","chill0",60,"POP",4,8
"BETPAP09_SH_11","BETPAP","09","SH","BETPAP09_SH","11","CL0","cool","long","chill0",61,"BET",5,8
"QUERUB16_HF_07","QUERUB","16","HF","QUERUB16_HF","07","CL0","cool","long","chill0",61,"QUE",5,8
"ILEMUC04_SH_06","ILEMUC","04","SH","ILEMUC04_SH","06","CL0","cool","long","chill0",62,"ILE",6,8
"LYOLIG07_HF_03","LYOLIG","07","HF","LYOLIG07_HF","03","CL0","cool","long","chill0",62,"LYO",6,8
"PRUPEN05_HF_04","PRUPEN","05","HF","PRUPEN05_HF","04","CL0","cool","long","chill0",63,"PRU",7,8
"SPIALB06_HF_02","SPIALB","06","HF","SPIALB06_HF","02","CL0","cool","long","chill0",63,"SPI",7,8
"PRUPEN08_SH_01","PRUPEN","08","SH","PRUPEN08_SH","01","CL0","cool","long","chill0",64,"PRU",8,8
"ACESAC03_SH_07","ACESAC","03","SH","ACESAC03_SH","07","CL0","cool","long","chill0",64,"ACE",8,8
"VIBLAN02_SH_03","VIBLAN","02","SH","VIBLAN02_SH","03","CL0","cool","long","chill0",65,"VIB",1,9
"HAMVIR10_HF_01","HAMVIR","10","HF","HAMVIR10_HF","01","CL0","cool","long","chill0",65,"HAM",1,9
"VIBLAN04_SH_08","VIBLAN","04","SH","VIBLAN04_SH","08","CL0","cool","long","chill0",66,"VIB",2,9
"BETALL10_SH_05","BETALL","10","SH","BETALL10_SH","05","CL0","cool","long","chill0",66,"BET",2,9
"KALANG04_SH_04","KALANG","04","SH","KALANG04_SH","04","CL0","cool","long","chill0",67,"KAL",3,9
"RHOPRI08_HF_04","RHOPRI","08","HF","RHOPRI08_HF","04","CL0","cool","long","chill0",67,"RHO",3,9
"VIBLAN09_SH_11","VIBLAN","09","SH","VIBLAN09_SH","11","CL0","cool","long","chill0",68,"VIB",4,9
"ACERUB10_SH_03","ACERUB","10","SH","ACERUB10_SH","03","CL0","cool","long","chill0",68,"ACE",4,9
"POPGRA04_SH_10","POPGRA","04","SH","POPGRA04_SH","10","CL0","cool","long","chill0",69,"POP",5,9
"LONCAN04_HF_02","LONCAN","04","HF","LONCAN04_HF","02","CL0","cool","long","chill0",69,"LON",5,9
"BETALL02_SH_12","BETALL","02","SH","BETALL02_SH","12","CL0","cool","long","chill0",70,"BET",6,9
"HAMVIR08_HF_02","HAMVIR","08","HF","HAMVIR08_HF","02","CL0","cool","long","chill0",70,"HAM",6,9
"ACEPEN01_HF_03","ACEPEN","01","HF","ACEPEN01_HF","03","CL0","cool","long","chill0",71,"ACE",7,9
"HAMVIR07_HF_03","HAMVIR","07","HF","HAMVIR07_HF","03","CL0","cool","long","chill0",71,"HAM",7,9
"POPGRA06_SH_10","POPGRA","06","SH","POPGRA06_SH","10","CL0","cool","long","chill0",72,"POP",8,9
"SPIALB07_SH_02","SPIALB","07","SH","SPIALB07_SH","02","CL0","cool","long","chill0",72,"SPI",8,9
"BETALL03_SH_04","BETALL","03","SH","BETALL03_SH","04","CL0","cool","long","chill0",73,"BET",1,10
"ACERUB07_SH_05","ACERUB","07","SH","ACERUB07_SH","05","CL0","cool","long","chill0",73,"ACE",1,10
"POPGRA02_HF_07","POPGRA","02","HF","POPGRA02_HF","07","CL0","cool","long","chill0",74,"POP",2,10
"ACEPEN04_SH_02","ACEPEN","04","SH","ACEPEN04_SH","02","CL0","cool","long","chill0",74,"ACE",2,10
"ACERUB10_HF_03","ACERUB","10","HF","ACERUB10_HF","03","CL0","cool","long","chill0",75,"ACE",3,10
"VIBLAN04_HF_03","VIBLAN","04","HF","VIBLAN04_HF","03","CL0","cool","long","chill0",75,"VIB",3,10
"ACEPEN11_SH_12","ACEPEN","11","SH","ACEPEN11_SH","12","CL0","cool","long","chill0",76,"ACE",4,10
"KALANG11_HF_03","KALANG","11","HF","KALANG11_HF","03","CL0","cool","long","chill0",76,"KAL",4,10
"BETALL09_SH_07","BETALL","09","SH","BETALL09_SH","07","CL0","cool","long","chill0",77,"BET",5,10
"POPGRA03_HF_12","POPGRA","03","HF","POPGRA03_HF","12","CL0","cool","long","chill0",77,"POP",5,10
"RHOPRI06_HF_04","RHOPRI","06","HF","RHOPRI06_HF","04","CL0","cool","long","chill0",78,"RHO",6,10
"FAGGRA14_HF_03","FAGGRA","14","HF","FAGGRA14_HF","03","CL0","cool","long","chill0",78,"FAG",6,10
"ILEMUC03_SH_10","ILEMUC","03","SH","ILEMUC03_SH","10","CL0","cool","long","chill0",79,"ILE",7,10
"RHAFRA17_HF_01","RHAFRA","17","HF","RHAFRA17_HF","01","CL0","cool","long","chill0",79,"RHA",7,10
"BETPAP09_HF_06","BETPAP","09","HF","BETPAP09_HF","06","CL0","cool","long","chill0",80,"BET",8,10
"CORCOR07_HF_01","CORCOR","07","HF","CORCOR07_HF","01","CL0","cool","long","chill0",80,"COR",8,10
"LONCAN05_HF_04","LONCAN","05","HF","LONCAN05_HF","04","CL0","cool","long","chill0",81,"LON",1,11
"NYSSYL10_HF_04","NYSSYL","10","HF","NYSSYL10_HF","04","CL0","cool","long","chill0",81,"NYS",1,11
"BETALL01_SH_02","BETALL","01","SH","BETALL01_SH","02","CL0","cool","long","chill0",82,"BET",2,11
"ACERUB14_HF_03","ACERUB","14","HF","ACERUB14_HF","03","CL0","cool","long","chill0",82,"ACE",2,11
"QUERUB23_HF_11","QUERUB","23","HF","QUERUB23_HF","11","CL0","cool","long","chill0",83,"QUE",3,11
"POPGRA07_HF_08","POPGRA","07","HF","POPGRA07_HF","08","CL0","cool","long","chill0",83,"POP",3,11
"ACEPEN03_HF_08","ACEPEN","03","HF","ACEPEN03_HF","08","CL0","cool","long","chill0",84,"ACE",4,11
"PRUPEN09_HF_01","PRUPEN","09","HF","PRUPEN09_HF","01","CL0","cool","long","chill0",84,"PRU",4,11
"QUERUB10_SH_02","QUERUB","10","SH","QUERUB10_SH","02","CL0","cool","long","chill0",85,"QUE",5,11
"ACEPEN06_SH_07","ACEPEN","06","SH","ACEPEN06_SH","07","CL0","cool","long","chill0",85,"ACE",5,11
"LONCAN02_HF_04","LONCAN","02","HF","LONCAN02_HF","04","CL0","cool","long","chill0",86,"LON",6,11
"ACERUB08_SH_01","ACERUB","08","SH","ACERUB08_SH","01","CL0","cool","long","chill0",86,"ACE",6,11
"LYOLIG09_HF_02","LYOLIG","09","HF","LYOLIG09_HF","02","CL0","cool","long","chill0",87,"LYO",7,11
"ACEPEN09_SH_04","ACEPEN","09","SH","ACEPEN09_SH","04","CL0","cool","long","chill0",87,"ACE",7,11
"RHOPRI04_HF_03","RHOPRI","04","HF","RHOPRI04_HF","03","CL0","cool","long","chill0",88,"RHO",8,11
"PRUPEN09_SH_02","PRUPEN","09","SH","PRUPEN09_SH","02","CL0","cool","long","chill0",88,"PRU",8,11
"ALNINC04_HF_04","ALNINC","04","HF","ALNINC04_HF","04","CL0","cool","long","chill0",89,"ALN",1,12
"RHAFRA12_HF_04","RHAFRA","12","HF","RHAFRA12_HF","04","CL0","cool","long","chill0",89,"RHA",1,12
"FAGGRA07_SH_11","FAGGRA","07","SH","FAGGRA07_SH","11","CL0","cool","long","chill0",90,"FAG",2,12
"VIBCAS10_HF_07","VIBCAS","10","HF","VIBCAS10_HF","07","CL0","cool","long","chill0",90,"VIB",2,12
"BETPAP08_SH_01","BETPAP","08","SH","BETPAP08_SH","01","CL0","cool","long","chill0",91,"BET",3,12
"NYSSYL14_HF_01","NYSSYL","14","HF","NYSSYL14_HF","01","CL0","cool","long","chill0",91,"NYS",3,12
"QUERUB07_SH_11","QUERUB","07","SH","QUERUB07_SH","11","CL0","cool","long","chill0",92,"QUE",4,12
"RHAFRA01_HF_03","RHAFRA","01","HF","RHAFRA01_HF","03","CL0","cool","long","chill0",92,"RHA",4,12
